txn_id,user_id,merchant,category,amount,status,wallet_type,timestamp,date,city,kyc_status
TXN00003782,U0415,IRCTC,Transport,909.29,SUCCESS,SafePay,2023-02-22 10:03:52,2023-02-22,Mumbai,VERIFIED
TXN00003797,U0473,Spotify,Shopping,16025.34,SUCCESS,PayWallet,2023-02-25 18:08:01,2023-02-25,Kolkata,PENDING
TXN00003809,U0524,BigBasket,Transfer,998.44,SUCCESS,SafePay,2023-02-08 20:52:34,2023-02-08,Pune,REJECTED
TXN00003839,U0143,MakeMyTrip,Food,34726.52,SUCCESS,EasyWallet,2023-02-23 14:43:21,2023-02-23,Delhi,VERIFIED
TXN00003865,U0078,Netflix,Shopping,21154.89,SUCCESS,PayWallet,2023-02-04 11:50:14,2023-02-04,Pune,VERIFIED
TXN00003885,U0767,Amazon,Utilities,9307.9,SUCCESS,QuickPay,2023-02-22 09:15:05,2023-02-22,Ahmedabad,PENDING
TXN00003950,U0768,Netflix,Food,36995.76,SUCCESS,QuickPay,2023-02-23 13:01:18,2023-02-23,Hyderabad,VERIFIED
TXN00003967,U0127,Spotify,Transfer,2626.12,SUCCESS,SafePay,2023-02-28 00:35:02,2023-02-28,Pune,VERIFIED
TXN00003991,U0258,GooglePay,Shopping,3272.28,SUCCESS,QuickPay,2023-02-06 11:24:16,2023-02-06,Ranchi,PENDING
TXN00003995,U0919,Netflix,Shopping,45742.79,SUCCESS,SafePay,2023-02-19 06:12:47,2023-02-19,Chennai,VERIFIED
TXN00004011,U0536,BookMyShow,Entertainment,49047.2,SUCCESS,EasyWallet,2023-02-10 13:53:28,2023-02-10,Ahmedabad,VERIFIED
TXN00004015,U0844,Netflix,Grocery,14836.98,SUCCESS,QuickPay,2023-02-25 12:08:01,2023-02-25,Kolkata,REJECTED
TXN00004020,U0932,Swiggy,Utilities,46952.95,SUCCESS,QuickPay,2023-02-23 09:19:10,2023-02-23,Mumbai,VERIFIED
TXN00004037,U0158,Zomato,Utilities,43080.13,SUCCESS,EasyWallet,2023-02-11 08:45:28,2023-02-11,Hyderabad,REJECTED
TXN00004047,U0215,Ola,Grocery,30473.55,SUCCESS,FastCash,2023-02-12 12:45:43,2023-02-12,Jaipur,REJECTED
TXN00004060,U0585,Netflix,Transport,12242.18,FAILED,QuickPay,2023-02-11 04:11:20,2023-02-11,Ranchi,PENDING
TXN00004068,U0472,GooglePay,Transport,11010.98,SUCCESS,SafePay,2023-02-21 20:28:25,2023-02-21,Jaipur,REJECTED
TXN00004081,U0159,BookMyShow,Grocery,42368.25,FAILED,PayWallet,2023-02-08 17:54:28,2023-02-08,Kolkata,REJECTED
TXN00004084,U0225,Spotify,Transport,29478.09,SUCCESS,EasyWallet,2023-02-21 05:54:40,2023-02-21,Ranchi,PENDING
TXN00004092,U0660,Flipkart,Transfer,30897.19,SUCCESS,QuickPay,2023-02-19 07:31:27,2023-02-19,Jaipur,REJECTED
TXN00004113,U0435,Flipkart,Transfer,156.84,SUCCESS,QuickPay,2023-02-14 14:59:17,2023-02-14,Delhi,PENDING
TXN00004127,U0486,MakeMyTrip,Transfer,30717.27,SUCCESS,FastCash,2023-02-06 10:09:41,2023-02-06,Pune,PENDING
TXN00004131,U0563,Netflix,Entertainment,24485.92,SUCCESS,QuickPay,2023-02-12 17:40:52,2023-02-12,Ahmedabad,VERIFIED
TXN00004141,U0118,Uber,Transfer,26303.9,SUCCESS,FastCash,2023-02-06 00:54:43,2023-02-06,Ranchi,PENDING
TXN00004146,U0961,Flipkart,Utilities,11449.71,SUCCESS,SafePay,2023-02-05 18:25:36,2023-02-05,Bangalore,PENDING
TXN00004149,U0339,IRCTC,Transfer,41949.09,SUCCESS,EasyWallet,2023-02-20 01:11:31,2023-02-20,Pune,PENDING
TXN00004158,U0874,Zomato,Utilities,1877.54,REFUNDED,QuickPay,2023-02-22 16:39:40,2023-02-22,Jaipur,PENDING
TXN00004160,U0671,Amazon,Food,48044.41,SUCCESS,PayWallet,2023-02-24 07:23:09,2023-02-24,Jaipur,VERIFIED
TXN00004177,U0781,Paytm,Travel,37399.4,SUCCESS,QuickPay,2023-02-19 10:21:08,2023-02-19,Mumbai,VERIFIED
TXN00004179,U0347,Spotify,Food,7841.14,SUCCESS,SafePay,2023-02-10 02:25:55,2023-02-10,Chennai,REJECTED
TXN00004205,U0107,Netflix,Shopping,48766.23,SUCCESS,EasyWallet,2023-02-05 09:29:41,2023-02-05,Kolkata,REJECTED
TXN00004214,U0876,GooglePay,Food,39537.88,SUCCESS,QuickPay,2023-02-08 09:38:50,2023-02-08,Ahmedabad,VERIFIED
TXN00004242,U0235,Zomato,Transport,9057.25,SUCCESS,FastCash,2023-02-24 08:57:35,2023-02-24,Ahmedabad,REJECTED
TXN00004281,U0454,Zomato,Food,24273.79,REFUNDED,EasyWallet,2023-02-05 04:52:50,2023-02-05,Hyderabad,REJECTED
TXN00004282,U0850,Zomato,Shopping,15108.75,SUCCESS,EasyWallet,2023-02-23 22:01:54,2023-02-23,Ranchi,PENDING
TXN00004288,U0591,Swiggy,Entertainment,10590.2,SUCCESS,SafePay,2023-02-11 06:15:20,2023-02-11,Kolkata,VERIFIED
TXN00004305,U0553,Ola,Transport,3589.9,SUCCESS,EasyWallet,2023-02-17 19:24:51,2023-02-17,Jaipur,VERIFIED
TXN00004307,U0293,MakeMyTrip,Transport,30317.64,SUCCESS,PayWallet,2023-02-02 06:47:39,2023-02-02,Ahmedabad,PENDING
TXN00004344,U0888,Swiggy,Transport,13084.93,SUCCESS,PayWallet,2023-02-14 03:59:25,2023-02-14,Bangalore,REJECTED
TXN00004358,U0088,PhonePe,Transfer,41331.82,SUCCESS,FastCash,2023-02-13 19:35:03,2023-02-13,Pune,REJECTED
TXN00004373,U0908,GooglePay,Shopping,31949.04,FAILED,QuickPay,2023-02-18 13:39:32,2023-02-18,Delhi,PENDING
TXN00004376,U0327,Zomato,Transfer,32627.14,PENDING,QuickPay,2023-02-24 10:50:18,2023-02-24,Delhi,REJECTED
TXN00004386,U0691,Netflix,Travel,9821.87,SUCCESS,QuickPay,2023-02-23 18:04:17,2023-02-23,Delhi,PENDING
TXN00004390,U0085,BookMyShow,Travel,1866.72,SUCCESS,PayWallet,2023-02-14 09:15:15,2023-02-14,Kolkata,VERIFIED
TXN00004392,U0411,Ola,Entertainment,33474.54,FAILED,FastCash,2023-02-22 06:05:59,2023-02-22,Hyderabad,PENDING
TXN00004399,U0318,Netflix,Travel,13200.84,PENDING,QuickPay,2023-02-25 03:24:53,2023-02-25,Delhi,REJECTED
TXN00004402,U0312,Paytm,Grocery,39497.64,SUCCESS,EasyWallet,2023-02-03 12:56:24,2023-02-03,Jaipur,REJECTED
TXN00004414,U0691,Paytm,Grocery,26000.44,SUCCESS,EasyWallet,2023-02-23 05:54:53,2023-02-23,Delhi,PENDING
TXN00004420,U0684,Netflix,Entertainment,23723.8,SUCCESS,FastCash,2023-02-24 08:14:59,2023-02-24,Pune,PENDING
TXN00004434,U0792,Spotify,Food,44598.16,FAILED,FastCash,2023-02-18 11:12:21,2023-02-18,Chennai,VERIFIED
TXN00004442,U0105,GooglePay,Transport,17001.37,SUCCESS,EasyWallet,2023-02-17 23:01:16,2023-02-17,Mumbai,PENDING
TXN00004448,U0266,GooglePay,Transfer,18180.37,SUCCESS,FastCash,2023-02-23 22:34:29,2023-02-23,Chennai,REJECTED
TXN00004498,U0736,Ola,Utilities,29527.6,SUCCESS,FastCash,2023-02-12 19:07:48,2023-02-12,Delhi,REJECTED
TXN00004503,U0400,BookMyShow,Travel,40446.8,PENDING,QuickPay,2023-02-19 03:07:52,2023-02-19,Bangalore,VERIFIED
TXN00004505,U0762,Amazon,Transfer,11437.11,SUCCESS,QuickPay,2023-02-02 09:10:09,2023-02-02,Ahmedabad,VERIFIED
TXN00004506,U0608,BigBasket,Entertainment,19859.54,PENDING,FastCash,2023-02-08 00:57:44,2023-02-08,Bangalore,PENDING
TXN00004517,U0046,Flipkart,Entertainment,41506.92,SUCCESS,SafePay,2023-02-07 09:11:31,2023-02-07,Pune,VERIFIED
TXN00004526,U0083,Uber,Food,39029.36,REFUNDED,PayWallet,2023-02-20 06:06:35,2023-02-20,Bangalore,VERIFIED
TXN00004535,U0760,Netflix,Grocery,46184.09,SUCCESS,QuickPay,2023-02-22 05:22:11,2023-02-22,Chennai,VERIFIED
TXN00004549,U0678,Paytm,Transport,24132.89,SUCCESS,FastCash,2023-02-14 02:58:00,2023-02-14,Bangalore,VERIFIED
TXN00004557,U0503,Flipkart,Food,13965.18,PENDING,FastCash,2023-02-11 08:14:15,2023-02-11,Hyderabad,VERIFIED
TXN00004574,U0449,IRCTC,Utilities,3496.29,SUCCESS,QuickPay,2023-02-11 02:30:47,2023-02-11,Bangalore,VERIFIED
TXN00004595,U0685,GooglePay,Grocery,32871.93,REFUNDED,SafePay,2023-02-15 19:58:57,2023-02-15,Hyderabad,REJECTED
TXN00004625,U0345,Netflix,Transfer,41465.17,SUCCESS,FastCash,2023-02-09 20:34:18,2023-02-09,Pune,PENDING
TXN00004642,U0929,MakeMyTrip,Transfer,22988.73,SUCCESS,SafePay,2023-02-27 06:08:41,2023-02-27,Pune,VERIFIED
TXN00004646,U0551,Flipkart,Transport,9816.85,SUCCESS,SafePay,2023-02-10 18:13:11,2023-02-10,Ahmedabad,REJECTED
TXN00004647,U0489,GooglePay,Shopping,22430.18,SUCCESS,PayWallet,2023-02-04 11:27:50,2023-02-04,Hyderabad,VERIFIED
TXN00004697,U0202,Swiggy,Food,16623.68,SUCCESS,FastCash,2023-02-04 05:20:52,2023-02-04,Bangalore,PENDING
TXN00004715,U0303,Ola,Transport,45049.37,FAILED,FastCash,2023-02-04 07:41:22,2023-02-04,Ranchi,VERIFIED
TXN00004727,U0819,GooglePay,Entertainment,27805.07,SUCCESS,FastCash,2023-02-07 22:30:28,2023-02-07,Hyderabad,REJECTED
TXN00004730,U0779,GooglePay,Utilities,42843.33,SUCCESS,FastCash,2023-02-17 02:09:42,2023-02-17,Pune,REJECTED
TXN00004747,U0991,Paytm,Food,35290.65,SUCCESS,EasyWallet,2023-02-03 18:45:52,2023-02-03,Kolkata,VERIFIED
TXN00004776,U0813,Uber,Transport,16959.27,SUCCESS,SafePay,2023-02-07 06:34:25,2023-02-07,Delhi,PENDING
TXN00004783,U0744,Amazon,Utilities,38386.41,PENDING,PayWallet,2023-02-24 16:56:52,2023-02-24,Delhi,REJECTED
TXN00004786,U0127,Ola,Utilities,23122.56,PENDING,FastCash,2023-02-12 15:18:55,2023-02-12,Pune,VERIFIED
TXN00004806,U0768,IRCTC,Travel,28919.26,FAILED,EasyWallet,2023-02-12 15:48:04,2023-02-12,Hyderabad,VERIFIED
TXN00004810,U0547,BigBasket,Entertainment,13511.83,SUCCESS,QuickPay,2023-02-21 14:09:11,2023-02-21,Bangalore,PENDING
TXN00004820,U0908,BigBasket,Grocery,21463.92,SUCCESS,PayWallet,2023-02-24 22:47:11,2023-02-24,Delhi,PENDING
TXN00004823,U0946,Flipkart,Transfer,39488.01,SUCCESS,QuickPay,2023-02-02 01:57:56,2023-02-02,Ranchi,VERIFIED
TXN00004829,U0707,PhonePe,Entertainment,22233.51,REFUNDED,SafePay,2023-02-08 22:33:31,2023-02-08,Mumbai,VERIFIED
TXN00004846,U0566,Flipkart,Travel,27937.08,SUCCESS,SafePay,2023-02-17 22:00:40,2023-02-17,Mumbai,REJECTED
TXN00004850,U0179,Flipkart,Grocery,28573.62,PENDING,PayWallet,2023-02-24 14:26:48,2023-02-24,Mumbai,VERIFIED
TXN00004852,U0886,MakeMyTrip,Entertainment,9957.35,REFUNDED,EasyWallet,2023-02-24 23:28:38,2023-02-24,Hyderabad,VERIFIED
TXN00004856,U0027,BookMyShow,Transport,36722.89,SUCCESS,PayWallet,2023-02-17 10:13:11,2023-02-17,Kolkata,REJECTED
TXN00004857,U0933,BigBasket,Entertainment,9478.02,SUCCESS,FastCash,2023-02-28 11:09:05,2023-02-28,Pune,VERIFIED
TXN00004911,U0675,MakeMyTrip,Food,2787.13,PENDING,SafePay,2023-02-23 09:29:27,2023-02-23,Hyderabad,REJECTED
TXN00004923,U0244,Swiggy,Transport,48476.87,SUCCESS,PayWallet,2023-02-19 01:27:39,2023-02-19,Ahmedabad,REJECTED
TXN00004942,U0375,Uber,Transport,46142.91,SUCCESS,EasyWallet,2023-02-18 21:23:12,2023-02-18,Kolkata,REJECTED
TXN00004954,U0620,PhonePe,Shopping,28736.72,SUCCESS,PayWallet,2023-02-25 15:10:56,2023-02-25,Hyderabad,PENDING
TXN00004958,U0411,PhonePe,Transfer,29938.56,SUCCESS,PayWallet,2023-02-18 12:32:02,2023-02-18,Hyderabad,PENDING
TXN00004979,U0763,Netflix,Transport,42270.34,SUCCESS,EasyWallet,2023-02-16 17:30:23,2023-02-16,Bangalore,REJECTED
TXN00004994,U0690,Paytm,Utilities,22376.96,SUCCESS,SafePay,2023-02-13 14:20:15,2023-02-13,Kolkata,VERIFIED
TXN00005007,U0388,Spotify,Transfer,5422.19,FAILED,SafePay,2023-02-08 14:40:37,2023-02-08,Mumbai,REJECTED
TXN00005008,U0381,Uber,Transfer,33668.15,SUCCESS,PayWallet,2023-02-11 20:07:38,2023-02-11,Hyderabad,VERIFIED
TXN00005009,U0269,Paytm,Shopping,6933.4,SUCCESS,FastCash,2023-02-25 18:14:15,2023-02-25,Chennai,REJECTED
TXN00005017,U0449,PhonePe,Grocery,15711.45,SUCCESS,SafePay,2023-02-11 07:18:55,2023-02-11,Bangalore,VERIFIED
TXN00005028,U0486,Netflix,Travel,41458.1,FAILED,FastCash,2023-02-24 13:52:54,2023-02-24,Pune,PENDING
TXN00005040,U0967,MakeMyTrip,Food,15609.4,PENDING,FastCash,2023-02-13 01:19:49,2023-02-13,Kolkata,REJECTED
TXN00005045,U0269,IRCTC,Travel,38148.74,SUCCESS,FastCash,2023-02-10 14:37:48,2023-02-10,Chennai,REJECTED
TXN00005079,U0902,GooglePay,Food,19435.17,SUCCESS,SafePay,2023-02-15 23:57:45,2023-02-15,Mumbai,REJECTED
TXN00005090,U0143,Flipkart,Entertainment,70.35,SUCCESS,EasyWallet,2023-02-01 19:22:10,2023-02-01,Delhi,VERIFIED
TXN00005102,U0231,IRCTC,Food,35653.72,SUCCESS,QuickPay,2023-02-27 05:19:34,2023-02-27,Kolkata,PENDING
TXN00005135,U0440,BookMyShow,Transport,10407.48,SUCCESS,QuickPay,2023-02-20 00:42:06,2023-02-20,Ahmedabad,VERIFIED
TXN00005140,U0893,Netflix,Grocery,11063.47,SUCCESS,SafePay,2023-02-13 10:35:05,2023-02-13,Pune,VERIFIED
TXN00005147,U0122,Ola,Shopping,15899.38,SUCCESS,EasyWallet,2023-02-07 05:47:03,2023-02-07,Kolkata,VERIFIED
TXN00005149,U0338,MakeMyTrip,Transport,35420.33,SUCCESS,QuickPay,2023-02-17 10:41:52,2023-02-17,Ranchi,VERIFIED
TXN00005154,U0119,BookMyShow,Travel,38816.91,FAILED,FastCash,2023-02-03 18:20:09,2023-02-03,Jaipur,REJECTED
TXN00005166,U0399,Amazon,Travel,48399.31,SUCCESS,PayWallet,2023-02-04 02:00:42,2023-02-04,Delhi,VERIFIED
TXN00005168,U0796,Swiggy,Entertainment,18951.99,SUCCESS,SafePay,2023-02-15 03:51:40,2023-02-15,Ranchi,PENDING
TXN00005170,U0688,BigBasket,Entertainment,361.55,REFUNDED,SafePay,2023-02-20 10:47:58,2023-02-20,Bangalore,PENDING
TXN00005173,U0478,Flipkart,Travel,34799.62,PENDING,QuickPay,2023-02-19 04:25:28,2023-02-19,Ahmedabad,VERIFIED
TXN00005183,U0706,Netflix,Shopping,46834.77,SUCCESS,QuickPay,2023-02-12 09:07:13,2023-02-12,Kolkata,PENDING
TXN00005193,U0977,BigBasket,Travel,34109.07,SUCCESS,QuickPay,2023-02-20 10:43:00,2023-02-20,Pune,REJECTED
TXN00005202,U0785,Zomato,Food,27555.11,SUCCESS,EasyWallet,2023-02-13 04:03:32,2023-02-13,Hyderabad,REJECTED
TXN00005203,U0980,Paytm,Transport,23885.68,SUCCESS,PayWallet,2023-02-06 05:05:42,2023-02-06,Hyderabad,PENDING
TXN00005237,U0449,Amazon,Shopping,17086.59,PENDING,PayWallet,2023-02-16 10:03:59,2023-02-16,Bangalore,VERIFIED
TXN00005242,U0571,Paytm,Travel,11918.74,SUCCESS,FastCash,2023-02-21 20:38:49,2023-02-21,Delhi,PENDING
TXN00005243,U0859,Netflix,Shopping,4246.19,SUCCESS,EasyWallet,2023-02-02 07:32:04,2023-02-02,Mumbai,PENDING
TXN00005250,U0036,BookMyShow,Shopping,2571.57,SUCCESS,PayWallet,2023-02-05 13:41:16,2023-02-05,Ranchi,REJECTED
TXN00005259,U0358,IRCTC,Entertainment,22046.02,SUCCESS,FastCash,2023-02-13 21:17:25,2023-02-13,Pune,PENDING
TXN00005260,U0923,BookMyShow,Entertainment,11925.39,PENDING,EasyWallet,2023-02-06 02:02:12,2023-02-06,Ahmedabad,VERIFIED
TXN00005275,U0673,MakeMyTrip,Grocery,13242.21,SUCCESS,SafePay,2023-02-27 09:33:54,2023-02-27,Ahmedabad,VERIFIED
TXN00005296,U0724,Zomato,Transfer,31786.93,SUCCESS,QuickPay,2023-02-20 23:59:16,2023-02-20,Jaipur,REJECTED
TXN00005304,U0536,BookMyShow,Shopping,8270.71,PENDING,EasyWallet,2023-02-01 00:46:02,2023-02-01,Ahmedabad,VERIFIED
TXN00005311,U0812,GooglePay,Transport,10488.31,SUCCESS,PayWallet,2023-02-05 09:46:25,2023-02-05,Mumbai,VERIFIED
TXN00005348,U0757,MakeMyTrip,Travel,7179.17,PENDING,SafePay,2023-02-20 20:50:08,2023-02-20,Jaipur,VERIFIED
TXN00005350,U0895,Flipkart,Transport,4635.64,FAILED,FastCash,2023-02-07 09:24:03,2023-02-07,Jaipur,VERIFIED
TXN00005354,U0308,Amazon,Entertainment,41128.49,SUCCESS,QuickPay,2023-02-24 22:50:36,2023-02-24,Mumbai,REJECTED
TXN00005368,U0230,Amazon,Food,14507.06,PENDING,EasyWallet,2023-02-02 11:03:00,2023-02-02,Mumbai,PENDING
TXN00005371,U0845,PhonePe,Food,33808.26,PENDING,PayWallet,2023-02-15 10:40:46,2023-02-15,Chennai,PENDING
TXN00005384,U0668,MakeMyTrip,Shopping,15779.71,PENDING,SafePay,2023-02-06 01:09:49,2023-02-06,Bangalore,VERIFIED
TXN00005403,U0403,Swiggy,Transfer,38338.53,SUCCESS,SafePay,2023-02-08 03:53:43,2023-02-08,Delhi,REJECTED
TXN00005436,U0700,GooglePay,Utilities,31816.53,SUCCESS,SafePay,2023-02-18 17:16:41,2023-02-18,Ranchi,VERIFIED
TXN00005457,U0555,Netflix,Travel,45529.12,FAILED,EasyWallet,2023-02-27 15:12:43,2023-02-27,Mumbai,PENDING
TXN00005468,U0438,Spotify,Grocery,18028.93,SUCCESS,EasyWallet,2023-02-21 17:48:33,2023-02-21,Delhi,PENDING
TXN00005485,U0671,Swiggy,Utilities,46780.93,SUCCESS,SafePay,2023-02-25 08:53:40,2023-02-25,Jaipur,VERIFIED
TXN00005488,U0369,Paytm,Transfer,44543.69,SUCCESS,PayWallet,2023-02-19 15:57:09,2023-02-19,Ranchi,PENDING
TXN00005500,U0340,Amazon,Grocery,21801.24,PENDING,EasyWallet,2023-02-19 14:52:21,2023-02-19,Ranchi,PENDING
TXN00005504,U0912,GooglePay,Shopping,11563.24,SUCCESS,FastCash,2023-02-04 13:47:27,2023-02-04,Ahmedabad,PENDING
TXN00005505,U0878,Spotify,Grocery,8453.13,SUCCESS,FastCash,2023-02-26 22:45:00,2023-02-26,Kolkata,VERIFIED
TXN00005511,U0757,MakeMyTrip,Food,794.85,SUCCESS,SafePay,2023-02-28 02:31:54,2023-02-28,Jaipur,VERIFIED
TXN00005520,U0496,Netflix,Shopping,39346.73,SUCCESS,PayWallet,2023-02-05 11:35:24,2023-02-05,Ahmedabad,VERIFIED
TXN00005526,U0514,PhonePe,Shopping,32962.45,SUCCESS,FastCash,2023-02-20 18:50:44,2023-02-20,Bangalore,REJECTED
TXN00005539,U0673,GooglePay,Food,21307.2,SUCCESS,PayWallet,2023-02-17 14:01:19,2023-02-17,Ahmedabad,VERIFIED
TXN00005550,U0195,BookMyShow,Grocery,31277.36,SUCCESS,PayWallet,2023-02-15 00:35:59,2023-02-15,Chennai,VERIFIED
TXN00005580,U0623,Uber,Food,15259.4,SUCCESS,PayWallet,2023-02-25 00:21:46,2023-02-25,Delhi,VERIFIED
TXN00005585,U0538,Paytm,Grocery,6181.9,REFUNDED,SafePay,2023-02-23 23:25:27,2023-02-23,Ahmedabad,PENDING
TXN00005587,U0624,IRCTC,Transfer,47866.17,SUCCESS,SafePay,2023-02-20 06:48:54,2023-02-20,Jaipur,PENDING
TXN00005600,U0744,GooglePay,Food,341.37,SUCCESS,QuickPay,2023-02-19 06:33:51,2023-02-19,Delhi,REJECTED
TXN00005605,U0706,MakeMyTrip,Utilities,2266.17,SUCCESS,PayWallet,2023-02-28 16:38:15,2023-02-28,Kolkata,PENDING
TXN00005641,U0887,Zomato,Transport,6054.9,FAILED,QuickPay,2023-02-16 15:50:37,2023-02-16,Ahmedabad,PENDING
TXN00005649,U0990,BigBasket,Utilities,49072.53,FAILED,FastCash,2023-02-13 16:15:03,2023-02-13,Chennai,PENDING
TXN00005650,U0158,Uber,Transport,5926.4,PENDING,QuickPay,2023-02-08 02:09:11,2023-02-08,Hyderabad,REJECTED
TXN00005653,U0086,GooglePay,Grocery,36333.3,SUCCESS,FastCash,2023-02-06 20:02:33,2023-02-06,Delhi,VERIFIED
TXN00005659,U0498,Uber,Food,29245.36,SUCCESS,EasyWallet,2023-02-04 16:19:31,2023-02-04,Ahmedabad,VERIFIED
TXN00005662,U0373,MakeMyTrip,Shopping,1667.56,SUCCESS,QuickPay,2023-02-14 15:42:18,2023-02-14,Ranchi,PENDING
TXN00005704,U0699,MakeMyTrip,Travel,5758.08,SUCCESS,EasyWallet,2023-02-12 18:54:19,2023-02-12,Hyderabad,REJECTED
TXN00005722,U0491,Zomato,Shopping,30720.81,SUCCESS,SafePay,2023-02-20 05:07:40,2023-02-20,Mumbai,REJECTED
TXN00005729,U0762,Ola,Transport,10344.06,PENDING,PayWallet,2023-02-18 05:36:30,2023-02-18,Ahmedabad,VERIFIED
TXN00005733,U0823,Ola,Utilities,40256.66,FAILED,QuickPay,2023-02-15 13:40:58,2023-02-15,Hyderabad,PENDING
TXN00005811,U0586,BigBasket,Travel,33536.79,SUCCESS,FastCash,2023-02-05 23:55:02,2023-02-05,Mumbai,VERIFIED
TXN00005833,U0008,Amazon,Travel,45171.99,FAILED,SafePay,2023-02-13 18:45:46,2023-02-13,Pune,REJECTED
TXN00005839,U0892,MakeMyTrip,Grocery,16549.04,FAILED,SafePay,2023-02-01 19:22:09,2023-02-01,Ahmedabad,VERIFIED
TXN00005880,U0565,Zomato,Food,24508.32,SUCCESS,EasyWallet,2023-02-16 20:31:03,2023-02-16,Chennai,REJECTED
TXN00005908,U0872,BigBasket,Food,25251.45,PENDING,EasyWallet,2023-02-11 11:29:14,2023-02-11,Delhi,REJECTED
TXN00005935,U0462,Uber,Shopping,7615.82,SUCCESS,EasyWallet,2023-02-11 23:18:35,2023-02-11,Kolkata,PENDING
TXN00005938,U0475,Zomato,Food,12372.17,SUCCESS,FastCash,2023-02-27 00:58:45,2023-02-27,Bangalore,PENDING
TXN00005940,U0931,Ola,Entertainment,39796.88,SUCCESS,EasyWallet,2023-02-18 01:28:18,2023-02-18,Kolkata,PENDING
TXN00005979,U0529,Flipkart,Transfer,3165.78,FAILED,EasyWallet,2023-02-24 08:13:11,2023-02-24,Hyderabad,REJECTED
TXN00005990,U0459,Amazon,Transport,25894.61,REFUNDED,PayWallet,2023-02-03 21:10:19,2023-02-03,Delhi,PENDING
TXN00006003,U0546,PhonePe,Entertainment,30740.06,SUCCESS,QuickPay,2023-02-02 15:09:56,2023-02-02,Hyderabad,REJECTED
TXN00006010,U0786,BigBasket,Travel,11928.91,SUCCESS,QuickPay,2023-02-11 04:23:34,2023-02-11,Delhi,PENDING
TXN00006014,U0056,GooglePay,Transfer,48177.06,SUCCESS,FastCash,2023-02-24 11:26:05,2023-02-24,Ranchi,VERIFIED
TXN00006024,U0966,BookMyShow,Shopping,47628.69,REFUNDED,EasyWallet,2023-02-06 19:23:53,2023-02-06,Pune,PENDING
TXN00006026,U0983,Netflix,Transport,38481.85,SUCCESS,SafePay,2023-02-27 20:10:25,2023-02-27,Jaipur,VERIFIED
TXN00006028,U0515,Spotify,Transfer,38931.63,SUCCESS,QuickPay,2023-02-15 14:54:09,2023-02-15,Delhi,REJECTED
TXN00006033,U0823,Spotify,Transfer,31220.14,PENDING,EasyWallet,2023-02-09 06:19:40,2023-02-09,Hyderabad,PENDING
TXN00006038,U0523,IRCTC,Food,8310.9,SUCCESS,PayWallet,2023-02-07 15:08:55,2023-02-07,Ranchi,PENDING
TXN00006066,U0144,Flipkart,Shopping,44298.79,SUCCESS,SafePay,2023-02-09 02:22:00,2023-02-09,Jaipur,REJECTED
TXN00006096,U0993,Amazon,Travel,9083.94,SUCCESS,EasyWallet,2023-02-13 06:18:40,2023-02-13,Ahmedabad,REJECTED
TXN00006099,U0134,PhonePe,Transfer,49445.31,PENDING,FastCash,2023-02-10 22:52:06,2023-02-10,Mumbai,PENDING
TXN00006100,U0760,Uber,Travel,2593.05,REFUNDED,QuickPay,2023-02-03 06:10:32,2023-02-03,Chennai,VERIFIED
TXN00006110,U0970,Swiggy,Shopping,2363.5,SUCCESS,EasyWallet,2023-02-17 06:55:22,2023-02-17,Ranchi,VERIFIED
TXN00006115,U0457,Zomato,Grocery,47772.2,SUCCESS,PayWallet,2023-02-19 16:27:01,2023-02-19,Mumbai,PENDING
TXN00006136,U0723,Uber,Transport,17027.56,SUCCESS,PayWallet,2023-02-25 02:14:42,2023-02-25,Jaipur,REJECTED
TXN00006144,U0852,Uber,Entertainment,12383.55,SUCCESS,PayWallet,2023-02-08 13:39:56,2023-02-08,Jaipur,PENDING
TXN00006158,U0752,Spotify,Grocery,19535.48,SUCCESS,SafePay,2023-02-12 21:35:22,2023-02-12,Ahmedabad,REJECTED
TXN00006184,U0794,MakeMyTrip,Grocery,6454.17,PENDING,EasyWallet,2023-02-13 01:06:34,2023-02-13,Delhi,PENDING
TXN00006194,U0401,Ola,Grocery,20407.64,SUCCESS,QuickPay,2023-02-06 10:44:59,2023-02-06,Mumbai,VERIFIED
TXN00006216,U0453,Ola,Entertainment,28372.29,FAILED,FastCash,2023-02-27 11:48:58,2023-02-27,Ahmedabad,REJECTED
TXN00006240,U0009,PhonePe,Transport,9208.74,PENDING,FastCash,2023-02-04 06:47:21,2023-02-04,Mumbai,REJECTED
TXN00006241,U0750,Uber,Travel,17662.8,PENDING,FastCash,2023-02-05 22:55:09,2023-02-05,Mumbai,VERIFIED
TXN00006275,U0373,Zomato,Entertainment,3669.08,SUCCESS,SafePay,2023-02-08 14:31:57,2023-02-08,Ranchi,PENDING
TXN00006278,U0563,PhonePe,Grocery,24200.49,SUCCESS,PayWallet,2023-02-17 10:55:23,2023-02-17,Ahmedabad,VERIFIED
TXN00006294,U0448,Spotify,Travel,36280.08,SUCCESS,QuickPay,2023-02-08 08:12:47,2023-02-08,Bangalore,PENDING
TXN00006311,U0012,Ola,Food,4508.65,SUCCESS,QuickPay,2023-02-20 15:45:09,2023-02-20,Ranchi,PENDING
TXN00006323,U0496,Amazon,Transport,39509.5,SUCCESS,FastCash,2023-02-07 10:49:24,2023-02-07,Ahmedabad,VERIFIED
